"__uniqueid__"	"_match_text_"	"_path_"	"_concept_"	"keywords"	"concept_type"	"Fact_ID"	"fact_argument_acq"	"fact_argument_country"	"fact_argument_inc"	"fact_argument_kyc"	"fact_argument_ra"	"fact_argument_st"	"Obs_ID"	"total_sentences"	"fileName"	"_sentence_id_"	"_start_"	"_end_"
"       16802"	"The Accent Holdings case underscores the importance of periodically reassessing 
legacy relationships that have evolved into complex holding and treasury structures."	"risk_amplifiers"	"risk_amplifiers"	"complex"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000168"	"         179"	"Accent Holdings LLC.pdf"	"          12"	"       14622"	"       14786"
"       16802"	"The Accent Holdings case underscores the importance of periodically reassessing 
legacy relationships that have evolved into complex holding and treasury structures."	"nlpNounGroup"	"nlpNounGroup"	"treasury structures | complex holding | legacy relationships | Holdings case | Accent Holdings case"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000168"	"         179"	"Accent Holdings LLC.pdf"	"          12"	"       14622"	"       14786"
"       17502"	"Jurisdictional and Offshore Exposure
	4."	""	""	""	""	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000175"	"         179"	"Accent Holdings LLC.pdf"	"           5"	"       15774"	"       15813"
"       19803"	"The RLK Systems case demonstrates effective remediation of legitimate complex 
structures while maintaining robust jurisdictional and transaction controls."	"risk_amplifiers"	"risk_amplifiers"	"complex"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000198"	"         201"	"RLK Systems Inc.pdf"	"           4"	"        9850"	"       10004"
"       19803"	"The RLK Systems case demonstrates effective remediation of legitimate complex 
structures while maintaining robust jurisdictional and transaction controls."	"nlpNounGroup"	"nlpNounGroup"	"transaction controls | complex 
structures | effective remediation | Systems case | RLK Systems case"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000198"	"         201"	"RLK Systems Inc.pdf"	"           4"	"        9850"	"       10004"
"         202"	"Prepared by: Laura Chen, Senior Risk Analyst 
Date: March 27, 2026 
Client: Accent Holdings LLC (CompanyID: C00020) 
Portfolio Segment: Legacy Distribution (LEGACY System – DISTRIBUTION 
Channel)"	"nlpOrganization"	"nlpOrganization"	"Accent Holdings LLC | Accent Holdings"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000002"	"         179"	"Accent Holdings LLC.pdf"	"         178"	"          67"	"         263"
"         202"	"Prepared by: Laura Chen, Senior Risk Analyst 
Date: March 27, 2026 
Client: Accent Holdings LLC (CompanyID: C00020) 
Portfolio Segment: Legacy Distribution (LEGACY System – DISTRIBUTION 
Channel)"	"nlpDate"	"nlpDate"	"March 27, 2026 | March | March 27"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000002"	"         179"	"Accent Holdings LLC.pdf"	"         178"	"          67"	"         263"
"         202"	"Prepared by: Laura Chen, Senior Risk Analyst 
Date: March 27, 2026 
Client: Accent Holdings LLC (CompanyID: C00020) 
Portfolio Segment: Legacy Distribution (LEGACY System – DISTRIBUTION 
Channel)"	"nlpNounGroup"	"nlpNounGroup"	"Senior Risk Analyst"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000002"	"         179"	"Accent Holdings LLC.pdf"	"         178"	"          67"	"         263"
"         202"	"Prepared by: Laura Chen, Senior Risk Analyst 
Date: March 27, 2026 
Client: Accent Holdings LLC (CompanyID: C00020) 
Portfolio Segment: Legacy Distribution (LEGACY System – DISTRIBUTION 
Channel)"	"nlpPerson"	"nlpPerson"	"Laura Chen"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000002"	"         179"	"Accent Holdings LLC.pdf"	"         178"	"          67"	"         263"
"         501"	"Initial screening via our automated Risk Scoring Engine (version 3.2) assigned Nevis a composite risk score 
of 0.78/1.0, elevating it from ""Medium"" to ""High Risk"" status."	"nlpNounGroup"	"nlpNounGroup"	"Initial screening | risk score"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000005"	"          78"	"Nevis Energy Partners LLC.pdf"	"          74"	"         784"	"         954"
"         501"	"Initial screening via our automated Risk Scoring Engine (version 3.2) assigned Nevis a composite risk score 
of 0.78/1.0, elevating it from ""Medium"" to ""High Risk"" status."	"risk_amplifiers"	"risk_amplifiers"	"High"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000005"	"          78"	"Nevis Energy Partners LLC.pdf"	"          74"	"         784"	"         954"
"         501"	"Initial screening via our automated Risk Scoring Engine (version 3.2) assigned Nevis a composite risk score 
of 0.78/1.0, elevating it from ""Medium"" to ""High Risk"" status."	"InitialScreening"	"InitialScreening"	"Initial screening"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000005"	"          78"	"Nevis Energy Partners LLC.pdf"	"          74"	"         784"	"         954"
"        1001"	"Primary Risk Driver 1: Short Management Tenure (Score: 0.92/1.0) 
 
Present management tenure: 38 months (as of assessment)."	"nlpNounGroup"	"nlpNounGroup"	"management tenure"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000010"	"          78"	"Nevis Energy Partners LLC.pdf"	"          69"	"        1558"	"        1681"
"        1001"	"Primary Risk Driver 1: Short Management Tenure (Score: 0.92/1.0) 
 
Present management tenure: 38 months (as of assessment)."	"nlpMeasure"	"nlpMeasure"	"38 months"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000010"	"          78"	"Nevis Energy Partners LLC.pdf"	"          69"	"        1558"	"        1681"
"        1102"	"Basic"	""	""	""	""	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000011"	"         179"	"Accent Holdings LLC.pdf"	"         169"	"        1285"	"        1289"
"        1203"	"2"	""	""	""	""	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000011"	"         201"	"RLK Systems Inc.pdf"	"         191"	"         992"	"         992"
"        1304"	"Analysis: While 38 months appears substantial on surface review, this reflects the tenure ofcurrent leadership under Daniel Wilson (CEO)."	"nlpPerson"	"nlpPerson"	"Daniel Wilson"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000013"	"          79"	"Nevis Energy Partners LLC.docx"	"          67"	"        1686"	"        1822"
"        1304"	"Analysis: While 38 months appears substantial on surface review, this reflects the tenure ofcurrent leadership under Daniel Wilson (CEO)."	"nlpNounGroup"	"nlpNounGroup"	"surface review | tenure ofcurrent leadership | tenure ofcurrent | ofcurrent leadership"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000013"	"          79"	"Nevis Energy Partners LLC.docx"	"          67"	"        1686"	"        1822"
"        1304"	"Analysis: While 38 months appears substantial on surface review, this reflects the tenure ofcurrent leadership under Daniel Wilson (CEO)."	"nlpMeasure"	"nlpMeasure"	"38 months"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000013"	"          79"	"Nevis Energy Partners LLC.docx"	"          67"	"        1686"	"        1822"
"        2701"	"Patterns showed rapid ""in-and-out""cycles: funds entering from US wire transfers (oil & 
gas traders), then exiting to CaymanIslands and Singapore entities within 7-14 days."	"nlpPlace"	"nlpPlace"	"Singapore"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000027"	"          78"	"Nevis Energy Partners LLC.pdf"	"          52"	"        3426"	"        3597"
"        2701"	"Patterns showed rapid ""in-and-out""cycles: funds entering from US wire transfers (oil & 
gas traders), then exiting to CaymanIslands and Singapore entities within 7-14 days."	"nlpNounGroup"	"nlpNounGroup"	"Singapore entities | gas traders"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000027"	"          78"	"Nevis Energy Partners LLC.pdf"	"          52"	"        3426"	"        3597"
"        2701"	"Patterns showed rapid ""in-and-out""cycles: funds entering from US wire transfers (oil & 
gas traders), then exiting to CaymanIslands and Singapore entities within 7-14 days."	"nlpMeasure"	"nlpMeasure"	"7-14 days"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000027"	"          78"	"Nevis Energy Partners LLC.pdf"	"          52"	"        3426"	"        3597"
"        2802"	"o Since 2020, it has acted as the central settlement and IP-holding entity 
for several franchise retail brands, while maintaining an old “retail” 
classification in our systems, leading to an incorporation and 
business-purpose mismatch."	"nlpNounGroup"	"nlpNounGroup"	"franchise retail | central settlement | IP-holding entity | franchise retail brands | business-purpose mismatch | retail brands"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000028"	"         179"	"Accent Holdings LLC.pdf"	"         152"	"        2899"	"        3140"
"        2802"	"o Since 2020, it has acted as the central settlement and IP-holding entity 
for several franchise retail brands, while maintaining an old “retail” 
classification in our systems, leading to an incorporation and 
business-purpose mismatch."	"nlpDate"	"nlpDate"	"2020 | Since 2020"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000028"	"         179"	"Accent Holdings LLC.pdf"	"         152"	"        2899"	"        3140"
"        2802"	"o Since 2020, it has acted as the central settlement and IP-holding entity 
for several franchise retail brands, while maintaining an old “retail” 
classification in our systems, leading to an incorporation and 
business-purpose mismatch."	"incorporation_references"	"incorporation_references"	"incorporation"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000028"	"         179"	"Accent Holdings LLC.pdf"	"         152"	"        2899"	"        3140"
"        2903"	"Transaction Complexity Risk (Score: 0.85/1.0)"	"risk_amplifiers"	"risk_amplifiers"	"Complexity"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000029"	"         201"	"RLK Systems Inc.pdf"	"         173"	"        2409"	"        2453"
"        3003"	"• High velocity: $1.37B transactions against $2.26B assets (0.61x turnover) 
• Complex flows: 317 distinct counterparties across 42 countries 
• Layered payments: Funds frequently routed US → Singapore → Cayman"	"Extract_Jurisdictional_Risk"	"Extract_Jurisdictional_Risk"	"Complex flows: 317 distinct counterparties across 42 countries 
• Layered payments: Funds frequently routed US → Singapore → Cayman"	"Fact"	"           2"	""	"Cayman"	""	""	"Complex"	""	"RLKSystemsInc.pdf_000000000000030"	"         201"	"RLK Systems Inc.pdf"	"         172"	"        2457"	"        2676"
"        3003"	"• High velocity: $1.37B transactions against $2.26B assets (0.61x turnover) 
• Complex flows: 317 distinct counterparties across 42 countries 
• Layered payments: Funds frequently routed US → Singapore → Cayman"	"risk_amplifiers"	"risk_amplifiers"	"Complex | High"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000030"	"         201"	"RLK Systems Inc.pdf"	"         172"	"        2457"	"        2676"
"        3003"	"• High velocity: $1.37B transactions against $2.26B assets (0.61x turnover) 
• Complex flows: 317 distinct counterparties across 42 countries 
• Layered payments: Funds frequently routed US → Singapore → Cayman"	"nlpPlace"	"nlpPlace"	"Singapore"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000030"	"         201"	"RLK Systems Inc.pdf"	"         172"	"        2457"	"        2676"
"        3003"	"• High velocity: $1.37B transactions against $2.26B assets (0.61x turnover) 
• Complex flows: 317 distinct counterparties across 42 countries 
• Layered payments: Funds frequently routed US → Singapore → Cayman"	"nlpNounGroup"	"nlpNounGroup"	"distinct counterparties | Complex flows | 0.61x turnover | 2.26B assets | 1.37B transactions | High velocity"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000030"	"         201"	"RLK Systems Inc.pdf"	"         172"	"        2457"	"        2676"
"        3003"	"• High velocity: $1.37B transactions against $2.26B assets (0.61x turnover) 
• Complex flows: 317 distinct counterparties across 42 countries 
• Layered payments: Funds frequently routed US → Singapore → Cayman"	"nlpMoney"	"nlpMoney"	"$2.26B | $1.37B"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000030"	"         201"	"RLK Systems Inc.pdf"	"         172"	"        2457"	"        2676"
"        3003"	"• High velocity: $1.37B transactions against $2.26B assets (0.61x turnover) 
• Complex flows: 317 distinct counterparties across 42 countries 
• Layered payments: Funds frequently routed US → Singapore → Cayman"	"Extract_Jurisdictional_Risk"	"Extract_Jurisdictional_Risk"	"High velocity: $1.37B transactions against $2.26B assets (0.61x turnover) 
• Complex flows: 317 distinct counterparties across 42 countries 
• Layered payments: Funds frequently routed US → Singapore → Cayman"	"Fact"	"           1"	""	"Cayman"	""	""	"High"	""	"RLKSystemsInc.pdf_000000000000030"	"         201"	"RLK Systems Inc.pdf"	"         172"	"        2457"	"        2676"
"        3003"	"• High velocity: $1.37B transactions against $2.26B assets (0.61x turnover) 
• Complex flows: 317 distinct counterparties across 42 countries 
• Layered payments: Funds frequently routed US → Singapore → Cayman"	"High_Risk_Countries"	"High_Risk_Countries"	"Cayman"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000030"	"         201"	"RLK Systems Inc.pdf"	"         172"	"        2457"	"        2676"
"        3104"	"Bermuda's status as a non-EEA jurisdictionwith private company exemptions triggered mandatory EDD, compounded by US CEO address(Houston, TX—corrected from initial ""MA"" data error)."	"Trigger"	"Trigger"	"triggered"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000031"	"          79"	"Nevis Energy Partners LLC.docx"	"          49"	"        3661"	"        3842"
"        3104"	"Bermuda's status as a non-EEA jurisdictionwith private company exemptions triggered mandatory EDD, compounded by US CEO address(Houston, TX—corrected from initial ""MA"" data error)."	"nlpPlace"	"nlpPlace"	"Houston, TX"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000031"	"          79"	"Nevis Energy Partners LLC.docx"	"          49"	"        3661"	"        3842"
"        3104"	"Bermuda's status as a non-EEA jurisdictionwith private company exemptions triggered mandatory EDD, compounded by US CEO address(Houston, TX—corrected from initial ""MA"" data error)."	"nlpNounGroup"	"nlpNounGroup"	"CEO address | company exemptions | data error | US CEO | non-EEA jurisdictionwith"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000031"	"          79"	"Nevis Energy Partners LLC.docx"	"          49"	"        3661"	"        3842"
"        3104"	"Bermuda's status as a non-EEA jurisdictionwith private company exemptions triggered mandatory EDD, compounded by US CEO address(Houston, TX—corrected from initial ""MA"" data error)."	"High_Risk_Countries"	"High_Risk_Countries"	"Bermuda"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000031"	"          79"	"Nevis Energy Partners LLC.docx"	"          49"	"        3661"	"        3842"
"        4501"	"Ownership & UBO Chain: 
Ultimate Beneficial Owners (UBOs): Fortress Capital (35%, PE fund-of-funds), HamiltonFamily Office (8%), 
undisclosed Singapore entity (12%)."	"nlpPlace"	"nlpPlace"	"Singapore"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000045"	"          78"	"Nevis Energy Partners LLC.pdf"	"          34"	"        6151"	"        6315"
"        4501"	"Ownership & UBO Chain: 
Ultimate Beneficial Owners (UBOs): Fortress Capital (35%, PE fund-of-funds), HamiltonFamily Office (8%), 
undisclosed Singapore entity (12%)."	"nlpPercent"	"nlpPercent"	"12% | 8% | 35%"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000045"	"          78"	"Nevis Energy Partners LLC.pdf"	"          34"	"        6151"	"        6315"
